Ticket_ID,Order_Timestamp,Location,Item_Sold,Quantity,Unit_Cost,Unit_Price,Total_Revenue,Total_Cost,Gross_Profit,Actual_Prep_Time_Min,Target_Prep_Time_Min,Time_Variance,Is_Late
TKT-003468,2026-04-19 21:47:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,15,5,10,Yes
TKT-003469,2026-03-27 20:31:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,13,5,8,Yes
TKT-003470,2026-02-22 18:14:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-003471,2026-05-03 21:04:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-003472,2026-03-28 21:33:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,16,5,11,Yes
TKT-003473,2026-06-28 20:16:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-003474,2026-05-11 22:19:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,19,5,14,Yes
TKT-003475,2026-02-11 19:27:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,31,20,11,Yes
TKT-003476,2026-04-08 11:01:00,"Koregaon Park, Pune",Berry Iced Tea,4,40,180,720,160,560,8,5,3,No
TKT-003477,2026-06-09 19:09:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-003478,2026-04-19 19:31:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,28,20,8,Yes
TKT-003479,2026-02-20 11:56:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,12,12,0,No
TKT-003480,2026-03-26 20:12:00,"Ravet, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,19,12,7,Yes
TKT-003481,2026-06-23 19:41:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,25,12,13,Yes
TKT-003482,2026-05-07 20:01:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,23,15,8,Yes
TKT-003483,2026-01-21 15:10:00,"Koregaon Park, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,24,20,4,No
TKT-003484,2026-02-13 20:41:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,27,15,12,Yes
TKT-003485,2026-05-19 19:59:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-003486,2026-04-13 22:20:00,"Koregaon Park, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,26,12,14,Yes
TKT-003487,2026-03-09 22:45:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,28,15,13,Yes
TKT-003488,2026-05-09 22:01:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,12,5,7,Yes
TKT-003489,2026-04-02 21:42:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,16,5,11,Yes
TKT-003490,2026-01-24 20:30:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,9,5,4,No
TKT-003491,2026-05-05 20:38:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-003492,2026-05-21 21:11:00,"Ravet, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,19,5,14,Yes
TKT-003493,2026-04-21 20:55:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,19,5,14,Yes
TKT-003494,2026-04-08 14:47:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,7,5,2,No
TKT-003495,2026-05-19 22:07:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,10,5,5,No
TKT-003496,2026-06-28 22:57:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,23,15,8,Yes
TKT-003497,2026-01-17 19:50:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,18,5,13,Yes
TKT-003498,2026-04-09 22:20:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,25,12,13,Yes
TKT-003499,2026-03-23 21:01:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,20,12,8,Yes
TKT-003500,2026-04-14 20:22:00,"FC Road, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,13,5,8,Yes
TKT-003501,2026-06-01 22:12:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,15,5,10,Yes
TKT-003502,2026-01-19 22:23:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,23,20,3,No
TKT-003503,2026-06-14 20:52:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,22,15,7,Yes
TKT-003504,2026-03-26 12:50:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,21,20,1,No
TKT-003505,2026-01-08 20:09:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,17,5,12,Yes
TKT-003506,2026-01-28 16:31:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,4,5,-1,No
TKT-003507,2026-01-05 19:31:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-003508,2026-05-25 22:12:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003509,2026-04-11 13:15:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-003510,2026-06-13 21:46:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,10,5,5,No
TKT-003511,2026-04-28 21:51:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,28,20,8,Yes
TKT-003512,2026-05-27 19:22:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,22,15,7,Yes
TKT-003513,2026-03-05 19:10:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,10,5,5,No
TKT-003514,2026-04-01 21:52:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,14,12,2,No
TKT-003515,2026-04-27 19:49:00,"Koregaon Park, Pune",Berry Iced Tea,4,40,180,720,160,560,19,5,14,Yes
TKT-003516,2026-04-08 19:41:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,10,5,5,No
TKT-003517,2026-01-11 13:12:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,5,5,0,No
TKT-003518,2026-02-23 19:54:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-003519,2026-06-22 19:15:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,26,12,14,Yes
TKT-003520,2026-02-16 18:43:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-003521,2026-05-20 22:11:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,9,5,4,No
TKT-003522,2026-05-29 19:28:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,10,5,5,No
TKT-003523,2026-05-19 12:06:00,"FC Road, Pune",Berry Iced Tea,4,40,180,720,160,560,7,5,2,No
TKT-003524,2026-01-05 22:42:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,33,20,13,Yes
TKT-003525,2026-01-20 20:01:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,15,5,10,Yes
TKT-003526,2026-06-18 15:24:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,20,20,0,No
TKT-003527,2026-02-15 17:29:00,"FC Road, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,20,20,0,No
TKT-003528,2026-01-12 13:26:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,20,20,0,No
TKT-003529,2026-03-11 21:23:00,"Koregaon Park, Pune",Berry Iced Tea,3,40,180,540,120,420,15,5,10,Yes
TKT-003530,2026-01-17 15:24:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,5,5,0,No
TKT-003531,2026-04-25 13:27:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,13,15,-2,No
TKT-003532,2026-05-27 20:43:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-003533,2026-06-03 20:03:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,15,5,10,Yes
TKT-003534,2026-02-17 21:22:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,22,12,10,Yes
TKT-003535,2026-04-18 20:00:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-003536,2026-02-21 22:53:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,17,5,12,Yes
TKT-003537,2026-04-06 19:17:00,"Koregaon Park, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,29,20,9,Yes
TKT-003538,2026-03-11 20:14:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,12,5,7,Yes
TKT-003539,2026-04-12 14:35:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-003540,2026-03-16 20:22:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,25,15,10,Yes
TKT-003541,2026-06-10 19:44:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,22,15,7,Yes
TKT-003542,2026-05-31 12:34:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,19,20,-1,No
TKT-003543,2026-05-23 19:41:00,"FC Road, Pune",Berry Iced Tea,4,40,180,720,160,560,13,5,8,Yes
TKT-003544,2026-06-04 22:29:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-003545,2026-06-28 22:45:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,7,5,2,No
TKT-003546,2026-03-23 19:51:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-003547,2026-04-02 20:02:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,26,15,11,Yes
TKT-003548,2026-06-28 21:54:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,25,12,13,Yes
TKT-003549,2026-06-24 19:52:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,19,5,14,Yes
TKT-003550,2026-01-04 19:39:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,4,140,350,1400,560,840,22,15,7,Yes
TKT-003551,2026-05-15 21:27:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,8,5,3,No
TKT-003552,2026-04-19 12:22:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,21,20,1,No
TKT-003553,2026-06-12 21:24:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-003554,2026-02-17 21:26:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,17,15,2,No
TKT-003555,2026-03-14 21:25:00,"Ravet, Pune",Berry Iced Tea,3,40,180,540,120,420,18,5,13,Yes
TKT-003556,2026-03-13 20:58:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-003557,2026-04-26 13:26:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,5,5,0,No
TKT-003558,2026-06-22 14:17:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,21,20,1,No
TKT-003559,2026-03-22 22:51:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,14,5,9,Yes
TKT-003560,2026-03-22 21:44:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,32,20,12,Yes
TKT-003561,2026-04-23 20:21:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,11,5,6,Yes
TKT-003562,2026-04-06 22:40:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,20,12,8,Yes
TKT-003563,2026-03-13 19:31:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,31,20,11,Yes
TKT-003564,2026-05-27 21:54:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-003565,2026-03-04 19:41:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,23,15,8,Yes
TKT-003566,2026-02-07 22:15:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,12,5,7,Yes
TKT-003567,2026-03-08 13:57:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,13,15,-2,No
TKT-003568,2026-03-10 19:16:00,"FC Road, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,19,5,14,Yes
TKT-003569,2026-01-13 21:25:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-003570,2026-06-24 11:34:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-003571,2026-01-31 16:40:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,13,12,1,No
TKT-003572,2026-04-24 21:36:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,29,20,9,Yes
TKT-003573,2026-01-22 20:41:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,28,15,13,Yes
TKT-003574,2026-04-03 17:37:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-003575,2026-06-20 12:28:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,5,5,0,No
TKT-003576,2026-03-08 19:38:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,9,5,4,No
TKT-003577,2026-02-23 12:12:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,5,5,0,No
TKT-003578,2026-05-18 21:40:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,28,20,8,Yes
TKT-003579,2026-02-11 22:09:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,13,5,8,Yes
TKT-003580,2026-03-05 19:49:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003581,2026-05-06 22:40:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-003582,2026-01-21 21:23:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,12,5,7,Yes
TKT-003583,2026-06-18 15:42:00,"Viman Nagar, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,23,20,3,No
TKT-003584,2026-06-01 19:35:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-003585,2026-02-04 20:22:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,23,20,3,No
TKT-003586,2026-01-30 22:07:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,22,12,10,Yes
TKT-003587,2026-02-26 12:13:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-003588,2026-02-16 20:37:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,32,20,12,Yes
TKT-003589,2026-06-12 20:43:00,"Viman Nagar, Pune",Berry Iced Tea,3,40,180,540,120,420,16,5,11,Yes
TKT-003590,2026-01-19 19:24:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-003591,2026-04-24 14:05:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,10,12,-2,No
TKT-003592,2026-01-08 19:17:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,18,5,13,Yes
TKT-003593,2026-01-26 15:06:00,"Koregaon Park, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,19,20,-1,No
TKT-003594,2026-04-23 13:11:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,22,20,2,No
TKT-003595,2026-03-12 22:45:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,12,5,7,Yes
TKT-003596,2026-01-30 17:23:00,"FC Road, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,6,5,1,No
TKT-003597,2026-05-15 22:36:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-003598,2026-03-08 14:21:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-003599,2026-03-06 19:56:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-003600,2026-02-05 11:28:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-003601,2026-01-25 12:03:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-003602,2026-02-06 12:20:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-003603,2026-01-01 20:53:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-003604,2026-05-23 21:44:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-003605,2026-02-06 19:05:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003606,2026-05-21 16:12:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-003607,2026-05-16 15:23:00,"FC Road, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,11,12,-1,No
TKT-003608,2026-05-13 16:43:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-003609,2026-05-08 14:18:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,12,12,0,No
TKT-003610,2026-05-07 22:32:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,9,5,4,No
TKT-003611,2026-01-01 22:35:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-003612,2026-06-13 20:44:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-003613,2026-02-04 20:31:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,26,20,6,Yes
TKT-003614,2026-04-14 22:51:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-003615,2026-01-23 21:46:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,19,5,14,Yes
TKT-003616,2026-01-09 22:34:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,17,5,12,Yes
TKT-003617,2026-02-03 18:04:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,6,5,1,No
TKT-003618,2026-06-23 19:55:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-003619,2026-05-08 16:47:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,13,15,-2,No
TKT-003620,2026-01-04 21:17:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,20,12,8,Yes
TKT-003621,2026-06-07 19:22:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,20,12,8,Yes
TKT-003622,2026-04-12 21:56:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-003623,2026-03-16 20:55:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-003624,2026-04-09 19:34:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-003625,2026-03-13 12:43:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-003626,2026-01-03 18:47:00,"Koregaon Park, Pune",Berry Iced Tea,3,40,180,540,120,420,9,5,4,No
TKT-003627,2026-05-22 21:44:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,26,12,14,Yes
TKT-003628,2026-06-22 18:37:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,4,5,-1,No
TKT-003629,2026-02-03 13:23:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-003630,2026-02-14 11:35:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-003631,2026-03-02 20:58:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,23,12,11,Yes
TKT-003632,2026-03-24 21:53:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,24,15,9,Yes
TKT-003633,2026-05-03 21:06:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,23,15,8,Yes
TKT-003634,2026-04-12 19:42:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,18,5,13,Yes
TKT-003635,2026-01-16 22:47:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,22,15,7,Yes
TKT-003636,2026-03-07 13:29:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,6,5,1,No
TKT-003637,2026-06-17 21:02:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-003638,2026-05-25 11:21:00,"Ravet, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,13,12,1,No
TKT-003639,2026-04-29 22:44:00,"FC Road, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,26,20,6,Yes
TKT-003640,2026-06-11 22:54:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-003641,2026-05-04 18:37:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,4,5,-1,No
TKT-003642,2026-05-24 21:59:00,"Viman Nagar, Pune",Spicy Miso Ramen,4,180,450,1800,720,1080,16,12,4,No
TKT-003643,2026-04-12 19:07:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,22,15,7,Yes
TKT-003644,2026-03-07 17:23:00,"FC Road, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,16,15,1,No
TKT-003645,2026-01-13 18:42:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,13,12,1,No
TKT-003646,2026-04-21 22:27:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003647,2026-06-08 22:37:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-003648,2026-02-03 11:30:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,7,5,2,No
TKT-003649,2026-02-08 14:15:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-003650,2026-05-16 19:17:00,"FC Road, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,22,15,7,Yes
TKT-003651,2026-04-30 13:39:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,4,5,-1,No
TKT-003652,2026-05-06 21:12:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-003653,2026-02-24 20:36:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-003654,2026-01-27 16:27:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-003655,2026-04-28 12:37:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-003656,2026-02-22 21:19:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-003657,2026-02-08 22:01:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003658,2026-03-06 21:17:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,7,5,2,No
TKT-003659,2026-05-25 22:57:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,25,20,5,No
TKT-003660,2026-06-07 17:58:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,18,20,-2,No
TKT-003661,2026-01-13 20:28:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,14,5,9,Yes
TKT-003662,2026-01-21 20:19:00,"Viman Nagar, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,33,20,13,Yes
TKT-003663,2026-05-27 22:05:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-003664,2026-02-22 16:17:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,8,5,3,No
TKT-003665,2026-01-19 20:09:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,20,12,8,Yes
TKT-003666,2026-02-26 16:27:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-003667,2026-01-25 19:06:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,19,15,4,No
TKT-003668,2026-01-31 12:25:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-003669,2026-03-22 19:18:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-003670,2026-01-23 19:16:00,"Ravet, Pune",Spicy Miso Ramen,4,180,450,1800,720,1080,14,12,2,No
TKT-003671,2026-02-01 12:31:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-003672,2026-03-15 22:31:00,"FC Road, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,7,5,2,No
TKT-003673,2026-01-10 20:27:00,"Ravet, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,34,20,14,Yes
TKT-003674,2026-02-23 16:05:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-003675,2026-02-21 19:16:00,"FC Road, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,27,20,7,Yes
TKT-003676,2026-05-28 19:18:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,22,15,7,Yes
TKT-003677,2026-06-09 21:21:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-003678,2026-04-24 20:27:00,"Koregaon Park, Pune",Berry Iced Tea,3,40,180,540,120,420,8,5,3,No
TKT-003679,2026-01-14 19:16:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-003680,2026-06-27 21:58:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,10,5,5,No
